id,nome,regiao,umidade,velocidade_vento,temperatura,nivel_fumaca,nivel_risco,data_medicao,latitude,longitude,estado
233,Foco #233,Cerrado,40,7.4,34.3,33,alto,2025-03-10 00:30:00+00,-126323,-469697,TOCANTINS
234,Foco #234,Amazônia,43,23,32.6,33,alto,2025-03-10 00:30:00+00,-46692,-457842,MARANHÃO
235,Foco #235,Cerrado,47,23.7,43.1,41,alto,2025-03-10 00:30:00+00,-147336,-481269,GOIÁS
236,Foco #236,Cerrado,41,22.6,30.9,76,medio,2025-03-10 00:30:00+00,-60416,-446304,MARANHÃO
237,Foco #237,Cerrado,53,5.9,35.7,46,alto,2025-03-10 00:30:00+00,-131345,-47882,TOCANTINS
238,Foco #238,Amazônia,33,6.2,34.4,69,medio,2025-03-10 00:30:00+00,-53851,-472052,MARANHÃO
239,Foco #239,Cerrado,44,6,44.5,75,baixo,2025-03-10 00:30:00+00,-163356,-499289,GOIÁS
240,Foco #240,Cerrado,23,21.6,42.1,97,alto,2025-03-10 00:30:00+00,-127475,-449168,BAHIA
241,Foco #241,Cerrado,21,5,34.8,95,baixo,2025-03-10 00:30:00+00,-126327,-469471,TOCANTINS
242,Foco #242,Cerrado,29,10.3,31,40,alto,2025-03-10 00:30:00+00,-78948,-435389,PIAUÍ
243,Foco #243,Cerrado,31,12,39.2,100,baixo,2025-03-10 00:30:00+00,-137666,-480777,GOIÁS
244,Foco #244,Cerrado,34,6.7,30.4,53,baixo,2025-03-10 00:30:00+00,-62406,-45365,MARANHÃO
245,Foco #245,Cerrado,52,12.9,43.7,40,alto,2025-03-10 00:30:00+00,-56174,-439272,MARANHÃO
246,Foco #246,Cerrado,60,6.9,34.5,68,medio,2025-03-10 00:30:00+00,-47708,-446033,MARANHÃO
247,Foco #247,Caatinga,53,14.3,39.8,41,critico,2025-03-10 00:30:00+00,-11144,-434082,BAHIA
248,Foco #248,Cerrado,59,14.5,37.7,64,medio,2025-03-10 00:30:00+00,-119163,-462817,TOCANTINS
249,Foco #249,Cerrado,39,12.3,38.6,34,medio,2025-03-10 00:30:00+00,-72578,-484699,TOCANTINS
250,Foco #250,Amazônia,36,17,44.8,52,baixo,2025-03-10 00:30:00+00,-53665,-472063,MARANHÃO
251,Foco #251,Amazônia,44,14,38.4,53,medio,2025-03-10 00:30:00+00,-86138,-54976,PARÁ
252,Foco #252,Amazônia,56,6,42.7,36,critico,2025-03-10 00:30:00+00,-46505,-457853,MARANHÃO
253,Foco #253,Cerrado,33,8.5,36.9,37,critico,2025-03-10 00:30:00+00,-126135,-469499,TOCANTINS
254,Foco #254,Caatinga,30,6.2,42.1,91,medio,2025-03-10 00:30:00+00,-111631,-434054,BAHIA
255,Foco #255,Caatinga,57,20.8,45,47,alto,2025-03-10 00:30:00+00,-77749,-425628,PIAUÍ
256,Foco #256,Cerrado,33,5.5,31.4,57,baixo,2025-03-10 00:30:00+00,-56361,-439258,MARANHÃO
257,Foco #257,Caatinga,33,20.5,35.2,37,critico,2025-03-10 00:30:00+00,-77746,-425865,PIAUÍ
258,Foco #258,Cerrado,21,16.7,39.2,44,baixo,2025-03-10 00:30:00+00,-56363,-439027,MARANHÃO
259,Foco #259,Cerrado,59,24.9,43,77,medio,2025-03-10 00:30:00+00,-148966,-468346,GOIÁS
260,Foco #260,Caatinga,30,8,42.1,86,baixo,2025-03-10 00:30:00+00,-77743,-426103,PIAUÍ
261,Foco #261,Cerrado,58,17.2,42.3,65,medio,2025-03-10 00:30:00+00,-47895,-446022,MARANHÃO
262,Foco #262,Mata Atlântica,30,11.7,34.4,97,alto,2025-03-10 00:30:00+00,-102569,-363362,ALAGOAS
263,Foco #263,Cerrado,37,9.1,33,74,baixo,2025-03-10 00:30:00+00,-126131,-469725,TOCANTINS
264,Foco #264,Cerrado,33,24.6,44.2,57,critico,2025-03-10 00:30:00+00,-98772,-478103,TOCANTINS
265,Foco #265,Caatinga,50,23.8,35.7,69,alto,2025-03-10 00:30:00+00,-77557,-425885,PIAUÍ
266,Foco #266,Cerrado,27,23.5,39.9,88,critico,2025-03-10 00:30:00+00,-137769,-475392,GOIÁS
267,Foco #267,Amazônia,32,5.2,30.6,55,critico,2025-03-10 00:30:00+00,-53663,-472283,MARANHÃO
268,Foco #268,Amazônia,35,23.3,35.7,65,medio,2025-03-10 00:30:00+00,-46504,-458077,MARANHÃO
269,Foco #269,Cerrado,49,24.2,35.7,71,alto,2025-03-10 00:30:00+00,-62408,-453424,MARANHÃO
270,Foco #270,Cerrado,44,23.5,38.3,51,baixo,2025-03-10 00:30:00+00,-149342,-468965,GOIÁS
271,Foco #271,Mata Atlântica,43,22.6,38.4,79,critico,2025-03-10 00:30:00+00,-102564,-363633,ALAGOAS
272,Foco #272,Cerrado,36,9.7,36.5,71,baixo,2025-03-10 00:30:00+00,-58469,-433995,MARANHÃO
273,Foco #273,Amazônia,36,10.1,43.1,60,medio,2025-03-10 00:30:00+00,-86139,-549558,PARÁ
274,Foco #274,Cerrado,40,18.7,30.8,70,medio,2025-03-10 00:30:00+00,-131349,-478597,TOCANTINS
275,Foco #275,Cerrado,36,23.7,43,86,medio,2025-03-10 00:30:00+00,-12748,-448935,BAHIA
276,Foco #276,Cerrado,37,14.2,42.4,75,baixo,2025-03-10 00:30:00+00,-60605,-446061,MARANHÃO
277,Foco #277,Amazônia,26,21.8,31,93,alto,2025-03-10 00:30:00+00,15103,-558259,PARÁ
278,Foco #278,Caatinga,60,17.9,34.5,77,baixo,2025-03-10 00:30:00+00,-77938,-425607,PIAUÍ
279,Foco #279,Cerrado,46,14.7,33.6,55,medio,2025-03-10 00:30:00+00,-79137,-435369,PIAUÍ
280,Foco #280,Amazônia,29,24.8,43.7,37,critico,2025-03-10 00:30:00+00,-86324,-549747,PARÁ
281,Foco #281,Amazônia,36,12,37.6,61,baixo,2025-03-10 00:40:00+00,-46505,-457853,MARANHÃO
282,Foco #282,Caatinga,45,21.1,34.6,48,baixo,2025-03-10 00:40:00+00,-77554,-426123,PIAUÍ
283,Foco #283,Amazônia,47,6.7,44.9,84,baixo,2025-03-10 00:40:00+00,15103,-558259,PARÁ
284,Foco #284,Cerrado,47,22,32,41,baixo,2025-03-10 00:40:00+00,-147531,-481238,GOIÁS
285,Foco #285,Cerrado,22,12,34.3,89,baixo,2025-03-10 00:40:00+00,-56176,-439041,MARANHÃO
286,Foco #286,Cerrado,54,16.6,36.4,38,alto,2025-03-10 00:40:00+00,-137769,-475392,GOIÁS
287,Foco #287,Cerrado,33,22.5,42.1,100,baixo,2025-03-10 00:40:00+00,-60603,-44629,MARANHÃO
288,Foco #288,Cerrado,37,17.4,33.5,93,baixo,2025-03-10 00:40:00+00,-126327,-469471,TOCANTINS
289,Foco #289,Cerrado,26,20.1,35.4,99,critico,2025-03-10 00:40:00+00,-58657,-433981,MARANHÃO
290,Foco #290,Cerrado,44,17.7,42.4,39,critico,2025-03-10 00:40:00+00,-186837,-47823,MINAS GERAIS
291,Foco #291,Caatinga,24,17,32.3,34,medio,2025-03-10 00:40:00+00,-77746,-425865,PIAUÍ
292,Foco #292,Caatinga,41,14.8,37.7,63,critico,2025-03-10 00:40:00+00,-77749,-425628,PIAUÍ
293,Foco #293,Cerrado,31,14.7,38.4,82,baixo,2025-03-10 00:40:00+00,-60416,-446304,MARANHÃO
294,Foco #294,Cerrado,34,16.6,41.1,33,alto,2025-03-10 00:40:00+00,-60605,-446061,MARANHÃO
295,Foco #295,Cerrado,27,11.3,35.1,42,baixo,2025-03-10 00:40:00+00,-17595,-466882,MINAS GERAIS
296,Foco #296,Caatinga,49,22.2,42.5,79,alto,2025-03-10 00:40:00+00,-77938,-425607,PIAUÍ
297,Foco #297,Cerrado,59,5,38.6,46,critico,2025-03-10 00:40:00+00,-62408,-453424,MARANHÃO
298,Foco #298,Cerrado,32,24.4,40.8,78,baixo,2025-03-10 00:40:00+00,-60418,-446076,MARANHÃO
299,Foco #299,Caatinga,46,11.8,30.8,79,alto,2025-03-10 00:40:00+00,-11144,-434082,BAHIA
300,Foco #300,Amazônia,46,15.1,35.1,91,baixo,2025-03-10 00:40:00+00,-53851,-472052,MARANHÃO
301,Foco #301,Amazônia,27,7,32.2,39,critico,2025-03-10 00:40:00+00,-86324,-549747,PARÁ
302,Foco #302,Cerrado,52,19.4,33.9,58,baixo,2025-03-10 00:40:00+00,-78948,-435389,PIAUÍ
303,Foco #303,Cerrado,24,22.5,42.9,50,alto,2025-03-10 00:40:00+00,-108739,-470506,TOCANTINS
304,Foco #304,Cerrado,55,20.2,35.6,65,medio,2025-03-10 00:40:00+00,-131345,-47882,TOCANTINS
305,Foco #305,Cerrado,30,8.1,33.1,71,medio,2025-03-10 00:40:00+00,-119163,-462817,TOCANTINS
306,Foco #306,Cerrado,56,10.8,43.4,91,baixo,2025-03-10 00:40:00+00,-56174,-439272,MARANHÃO
307,Foco #307,Cerrado,60,22.4,31.9,97,medio,2025-03-10 00:40:00+00,-140227,-449576,BAHIA
308,Foco #308,Cerrado,31,6.2,37.7,94,critico,2025-03-10 00:40:00+00,-149342,-468965,GOIÁS
309,Foco #309,Amazônia,55,11.7,34.5,63,medio,2025-03-10 00:40:00+00,-46692,-457842,MARANHÃO
310,Foco #310,Cerrado,39,24.7,42.9,63,alto,2025-03-10 00:40:00+00,-72578,-484699,TOCANTINS
311,Foco #311,Cerrado,20,17.7,37.7,61,medio,2025-03-10 00:40:00+00,-58469,-433995,MARANHÃO
312,Foco #312,Amazônia,21,19.5,37.9,43,baixo,2025-03-10 00:40:00+00,-53663,-472283,MARANHÃO
313,Foco #313,Caatinga,50,19.4,35,52,baixo,2025-03-10 00:40:00+00,-99175,-437682,PIAUÍ
314,Foco #314,Cerrado,40,22.8,35.9,82,critico,2025-03-10 00:40:00+00,-126135,-469499,TOCANTINS
315,Foco #315,Cerrado,58,18.1,40.7,58,medio,2025-03-10 00:40:00+00,-79137,-435369,PIAUÍ
316,Foco #316,Amazônia,42,13.8,41.5,98,baixo,2025-03-10 00:40:00+00,-4669,-458066,MARANHÃO
317,Foco #317,Cerrado,51,14.5,31.9,45,alto,2025-03-10 00:40:00+00,-72576,-484915,TOCANTINS
318,Foco #318,Amazônia,30,8.6,35.3,55,critico,2025-03-10 00:40:00+00,-53665,-472063,MARANHÃO
319,Foco #319,Cerrado,24,8.3,35.7,39,medio,2025-03-10 00:40:00+00,-175956,-466648,MINAS GERAIS
320,Foco #320,Caatinga,42,16.4,32.5,56,medio,2025-03-10 00:40:00+00,-111631,-434054,BAHIA
321,Foco #321,Amazônia,34,15.3,42.7,31,medio,2025-03-10 00:40:00+00,-46504,-458077,MARANHÃO
322,Foco #322,Amazônia,59,20.4,35.1,81,alto,2025-03-10 00:40:00+00,-39331,-475655,PARÁ
323,Foco #323,Amazônia,57,7.1,44.9,84,medio,2025-03-10 00:40:00+00,-86138,-54976,PARÁ
324,Foco #324,Caatinga,39,7.2,35.8,43,medio,2025-03-10 00:40:00+00,-111444,-433845,BAHIA
325,Foco #325,Caatinga,57,15.4,32.1,44,critico,2025-03-10 00:40:00+00,-99182,-437212,PIAUÍ
326,Foco #326,Cerrado,60,12.2,41.5,90,critico,2025-03-10 00:40:00+00,-126131,-469725,TOCANTINS
327,Foco #327,Caatinga,32,7.1,35.5,75,alto,2025-03-10 00:40:00+00,-98991,-437237,PIAUÍ
328,Foco #328,Cerrado,38,8.4,40.8,59,baixo,2025-03-10 00:40:00+00,-98772,-478103,TOCANTINS
329,Foco #329,Cerrado,26,11.7,34.4,69,medio,2025-03-10 00:40:00+00,-56361,-439258,MARANHÃO
330,Foco #330,Caatinga,55,18.6,37.8,80,critico,2025-03-10 00:40:00+00,-77743,-426103,PIAUÍ
331,Foco #331,Amazônia,38,16.4,36,57,alto,2025-03-10 00:40:00+00,-53849,-472271,MARANHÃO
332,Foco #332,Caatinga,23,14.3,40,95,baixo,2025-03-10 00:40:00+00,-147083,-438869,MINAS GERAIS
333,Foco #333,Caatinga,39,18.3,40.4,52,baixo,2025-03-10 00:40:00+00,-77557,-425885,PIAUÍ
334,Foco #334,Cerrado,49,13.8,39.2,37,critico,2025-03-10 00:40:00+00,-148961,-468575,GOIÁS
335,Foco #335,Amazônia,42,18.7,43.8,40,critico,2025-03-10 00:40:00+00,-39517,-475647,PARÁ
336,Foco #336,Cerrado,29,23.9,44.2,53,critico,2025-03-10 00:40:00+00,-56363,-439027,MARANHÃO
337,Foco #337,Cerrado,22,11.5,40.7,81,medio,2025-03-10 00:40:00+00,-5655,-439013,MARANHÃO
338,Foco #338,Cerrado,42,9.8,34.7,80,critico,2025-03-10 00:40:00+00,-148966,-468346,GOIÁS
339,Foco #339,Cerrado,45,19.4,35.9,84,critico,2025-03-10 00:40:00+00,-126323,-469697,TOCANTINS
340,Foco #340,Cerrado,20,14.9,42.1,94,critico,2025-03-10 00:40:00+00,-62406,-45365,MARANHÃO
341,Foco #341,Cerrado,33,6.1,39.4,37,alto,2025-03-10 00:50:00+00,-10948,-510846,MATO GROSSO
342,Foco #342,Amazônia,23,7.9,45,30,critico,2025-03-10 00:50:00+00,-53851,-472052,MARANHÃO
343,Foco #343,Cerrado,27,23.9,30.7,95,baixo,2025-03-10 00:50:00+00,-56363,-439027,MARANHÃO
344,Foco #344,Cerrado,40,13.7,41.9,89,medio,2025-03-10 00:50:00+00,-58657,-433981,MARANHÃO
345,Foco #345,Cerrado,25,10.6,42.4,83,alto,2025-03-10 00:50:00+00,-149538,-468931,GOIÁS
346,Foco #346,Cerrado,24,13,33.3,74,critico,2025-03-10 00:50:00+00,-131349,-478597,TOCANTINS
347,Foco #347,Caatinga,43,9.6,42.1,85,baixo,2025-03-10 00:50:00+00,-147083,-438869,MINAS GERAIS
348,Foco #348,Cerrado,58,8.3,35.2,99,alto,2025-03-10 00:50:00+00,-78948,-435389,PIAUÍ
349,Foco #349,Cerrado,43,16.4,34.9,33,critico,2025-03-10 00:50:00+00,-60605,-446061,MARANHÃO
350,Foco #350,Cerrado,51,23.5,37.3,49,alto,2025-03-10 00:50:00+00,-131345,-47882,TOCANTINS
351,Foco #351,Cerrado,23,13.4,33.8,99,medio,2025-03-10 00:50:00+00,-102587,-503478,TOCANTINS
352,Foco #352,Amazônia,33,21.1,31.2,40,critico,2025-03-10 00:50:00+00,-53849,-472271,MARANHÃO
353,Foco #353,Caatinga,39,16,41.9,70,baixo,2025-03-10 00:50:00+00,-99365,-437657,PIAUÍ
354,Foco #354,Cerrado,59,12.4,31.7,60,medio,2025-03-10 00:50:00+00,-148961,-468575,GOIÁS
355,Foco #355,Amazônia,28,10.1,31.6,94,medio,2025-03-10 00:50:00+00,-39517,-475647,PARÁ
356,Foco #356,Cerrado,47,16.4,32.8,83,baixo,2025-03-10 00:50:00+00,-62406,-45365,MARANHÃO
357,Foco #357,Cerrado,29,21.5,42.1,45,critico,2025-03-10 00:50:00+00,-126323,-469697,TOCANTINS
358,Foco #358,Cerrado,55,13.8,43,97,critico,2025-03-10 00:50:00+00,-137764,-475617,GOIÁS
359,Foco #359,Amazônia,24,16.9,32.8,99,baixo,2025-03-10 00:50:00+00,-4669,-458066,MARANHÃO
360,Foco #360,Amazônia,56,22.5,39.9,48,medio,2025-03-10 00:50:00+00,-46505,-457853,MARANHÃO
361,Foco #361,Amazônia,59,18.1,36.9,50,medio,2025-03-10 00:50:00+00,-46692,-457842,MARANHÃO
362,Foco #362,Cerrado,60,6.5,31.1,55,critico,2025-03-10 00:50:00+00,-102584,-503692,TOCANTINS
363,Foco #363,Caatinga,43,21,36.8,48,alto,2025-03-10 00:50:00+00,-98991,-437237,PIAUÍ
364,Foco #364,Cerrado,56,7.4,32.3,60,critico,2025-03-10 00:50:00+00,-60418,-446076,MARANHÃO
365,Foco #365,Cerrado,37,22.9,37.5,91,medio,2025-03-10 00:50:00+00,-72578,-484699,TOCANTINS
366,Foco #366,Cerrado,41,22.6,40.9,71,medio,2025-03-10 00:50:00+00,-60416,-446304,MARANHÃO
367,Foco #367,Cerrado,59,14.5,35.3,62,critico,2025-03-10 00:50:00+00,-79137,-435369,PIAUÍ
368,Foco #368,Cerrado,51,24.2,39.2,50,medio,2025-03-10 00:50:00+00,-119163,-462817,TOCANTINS
369,Foco #369,Cerrado,33,9.6,35.1,52,medio,2025-03-10 00:50:00+00,-126135,-469499,TOCANTINS
370,Foco #370,Caatinga,34,20.4,35.7,33,critico,2025-03-10 00:50:00+00,-111444,-433845,BAHIA
371,Foco #371,Caatinga,52,9.4,43.3,63,critico,2025-03-10 00:50:00+00,-99369,-437422,PIAUÍ
372,Foco #372,Amazônia,43,24.6,43.9,34,alto,2025-03-10 00:50:00+00,-46504,-458077,MARANHÃO
373,Foco #373,Cerrado,45,9.6,39.9,100,alto,2025-03-10 00:50:00+00,-58655,-434214,MARANHÃO
374,Foco #374,Amazônia,22,14.9,38.8,73,alto,2025-03-10 00:50:00+00,-39331,-475655,PARÁ
375,Foco #375,Amazônia,56,22.9,33.3,40,alto,2025-03-10 00:50:00+00,-86324,-549747,PARÁ
376,Foco #376,Cerrado,24,13.7,31.2,45,critico,2025-03-10 00:50:00+00,-149342,-468965,GOIÁS
377,Foco #377,Amazônia,43,15.1,34.9,80,baixo,2025-03-10 00:50:00+00,-53665,-472063,MARANHÃO
378,Foco #378,Cerrado,27,17.3,40.5,86,baixo,2025-03-10 00:50:00+00,-175756,-46669,MINAS GERAIS
379,Foco #379,Cerrado,33,5.5,43.7,89,baixo,2025-03-10 00:50:00+00,-197244,-458804,MINAS GERAIS
380,Foco #380,Cerrado,44,17.3,32.4,91,medio,2025-03-10 00:50:00+00,-58469,-433995,MARANHÃO
381,Foco #381,Cerrado,38,17.9,35.3,90,alto,2025-03-10 00:50:00+00,-5655,-439013,MARANHÃO
382,Foco #382,Cerrado,37,9.8,39.3,54,baixo,2025-03-10 00:50:00+00,-62408,-453424,MARANHÃO
383,Foco #383,Cerrado,47,16,34.8,43,medio,2025-03-10 00:50:00+00,-17595,-466882,MINAS GERAIS
384,Foco #384,Cerrado,30,10.8,37.7,96,alto,2025-03-10 00:50:00+00,-148966,-468346,GOIÁS
385,Foco #385,Cerrado,20,13.6,39.9,50,baixo,2025-03-10 00:50:00+00,-175956,-466648,MINAS GERAIS
386,Foco #386,Cerrado,27,11.5,44.2,61,baixo,2025-03-10 00:50:00+00,-126131,-469725,TOCANTINS
387,Foco #387,Cerrado,31,21.3,44.9,74,medio,2025-03-10 00:50:00+00,-56361,-439258,MARANHÃO
388,Foco #388,Caatinga,28,18.5,44.6,34,medio,2025-03-10 00:50:00+00,-11144,-434082,BAHIA
389,Foco #389,Amazônia,34,6.3,37.6,62,alto,2025-03-10 00:50:00+00,-86138,-54976,PARÁ
390,Foco #390,Caatinga,25,13.9,30.4,59,baixo,2025-03-10 00:50:00+00,-146886,-438907,MINAS GERAIS
391,Foco #391,Cerrado,57,8.2,44.3,44,medio,2025-03-10 00:50:00+00,-60603,-44629,MARANHÃO
392,Foco #392,Cerrado,39,9.3,30.9,91,baixo,2025-03-10 00:50:00+00,-126327,-469471,TOCANTINS
393,Foco #393,Caatinga,45,18.5,32.7,66,baixo,2025-03-10 00:50:00+00,-99182,-437212,PIAUÍ
394,Foco #394,Cerrado,39,13.1,30.1,58,alto,2025-03-10 00:50:00+00,-137769,-475392,GOIÁS
395,Foco #395,Mata Atlântica,51,9.5,40.8,85,critico,2025-03-10 00:50:00+00,-2159035,-4529136,MINAS GERAIS
396,Foco #396,Mata Atlântica,46,18.6,35.7,41,alto,2025-03-10 00:50:00+00,-2214117,-5133595,SÃO PAULO
397,Foco #397,Cerrado,44,19.2,38.4,79,critico,2025-03-10 00:50:00+00,-1972809,-4589411,MINAS GERAIS
398,Foco #398,Cerrado,53,14.8,30.7,86,medio,2025-03-10 00:50:00+00,-195915,-458995,MINAS GERAIS
399,Foco #399,Cerrado,34,20.2,32.1,52,baixo,2025-03-10 00:50:00+00,-1868278,-4783067,MINAS GERAIS
400,Foco #400,Mata Atlântica,53,12.4,37.8,83,critico,2025-03-10 00:50:00+00,-2038196,-4413196,MINAS GERAIS
401,Foco #401,Mata Atlântica,54,19.7,32,46,baixo,2025-03-10 00:50:00+00,-198942,-4450379,MINAS GERAIS
402,Foco #402,Mata Atlântica,44,13.8,41.2,81,critico,2025-03-10 00:50:00+00,-2158753,-4527507,MINAS GERAIS
403,Foco #403,Cerrado,58,12.3,36.6,67,medio,2025-03-10 00:50:00+00,-1972528,-4587767,MINAS GERAIS
404,Foco #404,Mata Atlântica,49,9.5,40.6,52,baixo,2025-03-10 00:50:00+00,-1989475,-4451014,MINAS GERAIS
405,Foco #405,Mata Atlântica,37,19.6,44.9,53,medio,2025-03-10 00:50:00+00,-2037984,-4412577,MINAS GERAIS
406,Foco #406,Mata Atlântica,50,23.2,36.9,48,critico,2025-03-10 00:50:00+00,-1877519,-4357613,MINAS GERAIS
407,Foco #407,Mata Atlântica,44,11.8,42.3,98,baixo,2025-03-10 00:50:00+00,-1989786,-445237,MINAS GERAIS
408,Foco #408,Mata Atlântica,27,23.1,42.4,75,alto,2025-03-10 00:50:00+00,-2038393,-4414771,MINAS GERAIS
409,Foco #409,Cerrado,23,7.7,41.9,30,critico,2025-03-10 00:50:00+00,-1868478,-4784328,MINAS GERAIS
410,Foco #410,Mata Atlântica,49,18.5,39.3,66,alto,2025-03-10 00:50:00+00,-2013566,-4401582,MINAS GERAIS
411,Foco #411,Cerrado,56,13.7,39,32,medio,2025-03-10 00:50:00+00,-1971956,-4591326,MINAS GERAIS
412,Foco #412,Cerrado,47,14.9,37.6,69,medio,2025-03-10 00:50:00+00,-1524644,-4929254,GOIÁS
413,Foco #413,Cerrado,31,19.3,34.4,34,medio,2025-03-10 00:50:00+00,-1632791,-4993606,GOIÁS
414,Foco #414,Cerrado,41,6.3,38.5,92,alto,2025-03-10 00:50:00+00,-1677099,-439609,MINAS GERAIS
415,Foco #415,Cerrado,60,18,37,64,alto,2025-03-10 00:50:00+00,-1491151,-4830059,GOIÁS
416,Foco #416,Cerrado,31,12.1,40,50,alto,2025-03-10 00:50:00+00,-1759283,-4666063,MINAS GERAIS
417,Foco #417,Cerrado,51,22.8,41.5,55,medio,2025-03-10 00:50:00+00,-1599481,-5087436,GOIÁS
418,Foco #418,Cerrado,46,11.7,33.1,50,medio,2025-03-10 00:50:00+00,-1840535,-5077503,GOIÁS
419,Foco #419,Cerrado,58,22.2,35,40,baixo,2025-03-10 00:50:00+00,-1491458,-4834863,GOIÁS
420,Foco #420,Cerrado,30,21.2,42.3,53,baixo,2025-03-10 00:50:00+00,-1580578,-4626462,MINAS GERAIS
421,Foco #421,Cerrado,44,8,44.5,75,critico,2025-03-10 00:50:00+00,-147382,-4812958,GOIÁS
422,Foco #422,Caatinga,21,16.3,32.2,45,medio,2025-03-10 00:50:00+00,-1469773,-4388793,MINAS GERAIS
423,Foco #423,Cerrado,21,13.5,44.5,30,baixo,2025-03-10 00:50:00+00,-1489673,-4697272,GOIÁS
424,Foco #424,Cerrado,45,19.3,33.3,67,medio,2025-03-10 00:50:00+00,-1490824,-469702,GOIÁS
425,Foco #425,Cerrado,55,23.5,36,83,critico,2025-03-10 00:50:00+00,-1460092,-4671229,GOIÁS
426,Foco #426,Pantanal,46,24.9,43,69,baixo,2025-03-10 00:50:00+00,-1590398,-5618916,MATO GROSSO
427,Foco #427,Cerrado,45,14.6,41.9,63,critico,2025-03-10 00:50:00+00,-1493508,-4691534,GOIÁS
428,Foco #428,Cerrado,31,5.8,37.9,87,alto,2025-03-10 00:50:00+00,-1633873,-499449,GOIÁS
429,Foco #429,Caatinga,48,17.1,38.6,83,critico,2025-03-10 00:50:00+00,-1509993,-4347579,MINAS GERAIS
430,Foco #430,Cerrado,60,9.2,37.9,96,alto,2025-03-10 00:50:00+00,-1593945,-462153,MINAS GERAIS
431,Foco #431,Cerrado,32,12.4,37.7,62,alto,2025-03-10 00:50:00+00,-1490724,-4834268,GOIÁS
432,Foco #432,Cerrado,52,11.9,35.6,32,alto,2025-03-10 00:50:00+00,-178171,-5203373,GOIÁS
433,Foco #433,Cerrado,48,21.5,43.2,37,critico,2025-03-10 00:50:00+00,-1604346,-5102153,GOIÁS
434,Foco #434,Caatinga,28,9.6,32.6,38,critico,2025-03-10 00:50:00+00,-1509711,-4346959,MINAS GERAIS
435,Foco #435,Cerrado,45,21.9,41.6,58,critico,2025-03-10 00:50:00+00,-1591919,-4334547,MINAS GERAIS
436,Foco #436,Cerrado,43,12.8,30.6,74,critico,2025-03-10 00:50:00+00,-1529002,-4930131,GOIÁS
437,Foco #437,Cerrado,32,18,43.5,81,alto,2025-03-10 00:50:00+00,-1497675,-4996148,GOIÁS
438,Foco #438,Cerrado,51,22.7,39.7,66,alto,2025-03-10 00:50:00+00,-1535218,-4706663,GOIÁS
439,Foco #439,Cerrado,54,13.5,35.1,93,critico,2025-03-10 00:50:00+00,-1573359,-5129896,GOIÁS
440,Foco #440,Cerrado,22,22.6,37.2,100,medio,2025-03-10 00:50:00+00,-1703397,-5223636,GOIÁS
441,Foco #441,Cerrado,27,10.6,36.2,77,baixo,2025-03-10 00:50:00+00,-1491854,-4830645,GOIÁS
442,Foco #442,Cerrado,30,15.7,37.2,86,critico,2025-03-10 00:50:00+00,-1603896,-5092609,GOIÁS
443,Foco #443,Cerrado,28,15.6,38.9,41,alto,2025-03-10 00:50:00+00,-1555803,-4819455,DISTRITO FEDERAL
444,Foco #444,Cerrado,20,19.3,38.7,45,medio,2025-03-10 00:50:00+00,-1758572,-466837,MINAS GERAIS
445,Foco #445,Cerrado,24,7.6,30.1,35,alto,2025-03-10 00:50:00+00,-1523901,-5012352,GOIÁS
446,Foco #446,Cerrado,40,5.2,43,84,critico,2025-03-10 00:50:00+00,-1490067,-4685186,GOIÁS
447,Foco #447,Cerrado,43,10.2,42.6,71,baixo,2025-03-10 00:50:00+00,-1633721,-4993462,GOIÁS
448,Foco #448,Cerrado,60,22.9,38.5,65,baixo,2025-03-10 00:50:00+00,-1495124,-4751641,GOIÁS
449,Foco #449,Pantanal,44,21.8,40.2,72,baixo,2025-03-10 00:50:00+00,-1590952,-5618216,MATO GROSSO
450,Foco #450,Cerrado,38,23.2,40.6,52,critico,2025-03-10 00:50:00+00,-1599894,-5090295,GOIÁS
451,Foco #451,Cerrado,40,19.3,44.8,48,medio,2025-03-10 00:50:00+00,-1607012,-510113,GOIÁS
452,Foco #452,Caatinga,29,21.1,34.4,66,critico,2025-03-10 00:50:00+00,-147022,-4391092,MINAS GERAIS
453,Foco #453,Cerrado,48,19.4,35.3,82,baixo,2025-03-10 00:50:00+00,-149011,-4830291,GOIÁS
454,Foco #454,Cerrado,52,8.9,38.8,72,alto,2025-03-10 00:50:00+00,-1493231,-4689831,GOIÁS
455,Foco #455,Cerrado,39,18.3,40.6,48,critico,2025-03-10 00:50:00+00,-1491248,-4833561,GOIÁS
456,Foco #456,Pantanal,32,16.3,34.6,85,alto,2025-03-10 00:50:00+00,-1618428,-5758519,MATO GROSSO
457,Foco #457,Pantanal,57,21.2,35.2,68,medio,2025-03-10 00:50:00+00,-1617707,-5759164,MATO GROSSO
458,Foco #458,Cerrado,52,15.8,38.6,37,medio,2025-03-10 00:50:00+00,-1833957,-520119,GOIÁS
459,Foco #459,Cerrado,27,19.9,33.8,95,medio,2025-03-10 00:50:00+00,-1524682,-5011181,GOIÁS
460,Foco #460,Cerrado,22,5.3,39.2,45,medio,2025-03-10 00:50:00+00,-1509331,-4956847,GOIÁS
461,Foco #461,Cerrado,24,16.8,31,91,critico,2025-03-10 00:50:00+00,-1759445,-4666612,MINAS GERAIS
462,Foco #462,Cerrado,35,15.1,30.8,48,baixo,2025-03-10 00:50:00+00,-1521566,-4765094,GOIÁS
